time,start_time,end_time,flare_id,xrsb_irrad,flare_class,xrsb_irrad_source,background_irrad,integrated_irrad_peak,integrated_irrad_end,flare_loc_swpc_hgs_lon,flare_loc_swpc_hgs_lat,flare_loc_swpc_source,flare_loc_xrs_hgs_lon,flare_loc_xrs_hgs_lat,flare_loc_xrs_hpc_x,flare_loc_xrs_hpc_y,flare_loc_xrs_source,sequential_flare_num,peak_saturated,active_region
2021-11-05 15:46:00,2021-11-05 15:41:00,,202111051541,8.747e-07,B8.7,GOES-16,5.184e-07,3.895e-04,,,,,,,,,,1,0,
2021-11-05 15:55:00,2021-11-05 15:50:00,2021-11-05 15:57:00,202111051550,9.659e-07,B9.6,GOES-16,7.960e-07,4.655e-04,5.071e-04,,,,,,,,,2,0,
2021-11-05 16:33:00,2021-11-05 16:23:00,2021-11-05 16:38:00,202111051623,7.740e-07,B7.7,GOES-16,4.799e-07,5.318e-04,6.392e-04,,,,,,,,,1,0,
2021-11-05 19:43:00,2021-11-05 19:38:00,2021-11-05 19:46:00,202111051938,7.461e-07,B7.4,GOES-16,1.747e-07,2.196e-04,2.434e-04,,,,,,,,,1,0,
2021-11-05 21:57:00,2021-11-05 21:36:00,2021-11-05 22:15:00,202111052136,2.338e-06,C2.3,GOES-16,2.082e-07,1.559e-03,3.137e-03,,,,299.611,-25.713758,-759.3684,-448.7958,GOES-16_XRS,1,0,
2021-11-05 23:16:00,2021-11-05 23:10:00,2021-11-05 23:22:00,202111052310,4.149e-07,B4.1,GOES-16,3.008e-07,2.159e-04,3.013e-04,,,,,,,,,1,0,
2021-11-06 02:47:00,2021-11-06 02:43:00,2021-11-06 02:50:00,202111060243,6.799e-07,B6.7,GOES-16,4.066e-07,2.615e-04,2.908e-04,,,,,,,,,1,0,
2021-11-06 03:47:00,2021-11-06 03:22:00,2021-11-06 03:55:00,202111060322,1.199e-06,C1.1,GOES-16,3.423e-07,1.320e-03,1.630e-03,,,,298.97656,-25.268948,-766.95795,-441.38776,GOES-16_XRS,1,0,
2021-11-06 04:18:00,2021-11-06 04:07:00,2021-11-06 04:27:00,202111060407,9.472e-07,B9.4,GOES-16,4.956e-07,6.514e-04,9.743e-04,,,,,,,,,1,0,
2021-11-06 05:31:00,2021-11-06 05:24:00,2021-11-06 05:38:00,202111060524,4.083e-07,B4.0,GOES-16,2.840e-07,2.286e-04,3.340e-04,,,,,,,,,1,0,
2021-11-06 07:20:00,2021-11-06 07:15:00,2021-11-06 07:23:00,202111060715,3.920e-07,B3.9,GOES-16,2.649e-07,1.741e-04,1.923e-04,,,,,,,,,1,0,
2021-11-06 07:43:00,2021-11-06 07:31:00,2021-11-06 07:49:00,202111060731,9.086e-07,B9.0,GOES-16,2.506e-07,5.890e-04,7.332e-04,297.0,-27.0,LEA,,,,,,1,0,2894
2021-11-06 09:34:00,2021-11-06 09:28:00,2021-11-06 09:41:00,202111060928,4.510e-07,B4.5,GOES-16,1.915e-07,1.933e-04,2.936e-04,,,,,,,,,1,0,
2021-11-06 10:44:00,2021-11-06 10:36:00,,202111061036,2.983e-07,B2.9,GOES-16,1.774e-07,1.752e-04,,,,,,,,,,1,0,
2021-11-06 11:02:00,2021-11-06 10:56:00,2021-11-06 11:05:00,202111061056,2.821e-07,B2.8,GOES-16,2.416e-07,1.591e-04,1.740e-04,,,,,,,,,2,0,
2021-11-06 12:39:00,2021-11-06 12:29:00,2021-11-06 12:43:00,202111061229,1.786e-06,C1.7,GOES-16,2.077e-07,5.838e-04,6.812e-04,,,,296.7736,-24.472647,-787.7499,-427.09286,GOES-16_XRS,1,0,
2021-11-06 15:17:00,2021-11-06 15:13:00,2021-11-06 15:21:00,202111061513,2.750e-07,B2.7,GOES-16,1.876e-07,1.151e-04,1.412e-04,,,,,,,,,1,0,
2021-11-06 15:53:00,2021-11-06 15:47:00,2021-11-06 15:56:00,202111061547,2.835e-07,B2.8,GOES-16,1.570e-07,1.232e-04,1.352e-04,,,,,,,,,1,0,
2021-11-06 16:49:00,2021-11-06 16:45:00,2021-11-06 16:56:00,202111061645,2.361e-07,B2.3,GOES-16,1.701e-07,1.016e-04,1.629e-04,,,,,,,,,1,0,
2021-11-06 19:56:00,2021-11-06 19:50:00,2021-11-06 20:16:00,202111061950,3.514e-07,B3.5,GOES-16,1.674e-07,1.660e-04,4.886e-04,,,,,,,,,1,0,
2021-11-06 22:08:00,2021-11-06 22:03:00,2021-11-06 22:10:00,202111062203,6.911e-07,B6.9,GOES-16,1.429e-07,1.861e-04,1.991e-04,311.0,-26.0,HOL,,,,,,1,0,2984
2021-11-06 23:36:00,2021-11-06 23:24:00,,202111062324,3.341e-07,B3.3,GOES-16,1.635e-07,2.484e-04,,,,,,,,,,1,0,
2021-11-06 23:49:00,2021-11-06 23:43:00,2021-11-06 23:57:00,202111062343,4.248e-07,B4.2,GOES-16,3.209e-07,2.238e-04,3.587e-04,,,,,,,,,2,0,
2021-11-07 00:08:00,2021-11-07 00:03:00,2021-11-07 00:13:00,202111070003,4.716e-07,B4.7,GOES-16,2.979e-07,2.202e-04,2.873e-04,,,,,,,,,1,0,
2021-11-07 06:37:00,2021-11-07 06:29:00,,202111070629,2.222e-07,B2.2,GOES-16,1.556e-07,1.366e-04,,,,,,,,,,1,0,
2021-11-07 06:51:00,2021-11-07 06:47:00,2021-11-07 06:55:00,202111070647,2.426e-07,B2.4,GOES-16,1.950e-07,1.059e-04,1.310e-04,,,,,,,,,2,0,
2021-11-07 08:08:00,2021-11-07 07:56:00,2021-11-07 08:19:00,202111070756,2.556e-07,B2.5,GOES-16,1.850e-07,2.233e-04,3.470e-04,,,,,,,,,1,0,
2021-11-07 10:35:00,2021-11-07 09:56:00,2021-11-07 11:24:00,202111070956,7.391e-07,B7.3,GOES-16,2.293e-07,1.348e-03,3.092e-03,,,,,,,,,1,0,
2021-11-07 16:26:00,2021-11-07 16:22:00,2021-11-07 16:31:00,202111071622,1.918e-07,B1.9,GOES-16,1.329e-07,7.836e-05,1.065e-04,,,,,,,,,1,0,
2021-11-07 18:37:00,2021-11-07 18:30:00,2021-11-07 18:41:00,202111071830,2.011e-07,B2.0,GOES-16,1.403e-07,1.121e-04,1.313e-04,,,,,,,,,1,0,
2021-11-08 02:07:00,2021-11-08 01:50:00,2021-11-08 02:16:00,202111080150,3.207e-07,B3.2,GOES-16,1.869e-07,3.450e-04,4.565e-04,,,,,,,,,1,0,
2021-11-08 02:31:00,2021-11-08 02:20:00,2021-11-08 02:37:00,202111080220,3.801e-07,B3.8,GOES-16,2.279e-07,2.769e-04,3.521e-04,,,,,,,,,1,0,
2021-11-08 05:10:00,2021-11-08 04:54:00,2021-11-08 05:20:00,202111080454,7.644e-07,B7.6,GOES-16,1.925e-07,5.962e-04,8.584e-04,,,,,,,,,1,0,
2021-11-08 07:51:00,2021-11-08 07:29:00,2021-11-08 08:09:00,202111080729,1.311e-06,C1.3,GOES-16,1.929e-07,1.075e-03,1.948e-03,301.0,25.0,LEA,299.8763,30.715475,-723.26904,468.42596,GOES-16_XRS,1,0,2895
2021-11-08 09:30:00,2021-11-08 09:14:00,2021-11-08 09:40:00,202111080914,1.104e-06,C1.1,GOES-16,3.189e-07,8.934e-04,1.277e-03,,,,303.81384,24.94818,-731.1525,377.8075,GOES-16_XRS,1,0,
2021-11-08 19:34:00,2021-11-08 19:27:00,2021-11-08 19:38:00,202111081927,3.392e-07,B3.3,GOES-16,2.032e-07,1.870e-04,2.170e-04,,,,,,,,,1,0,
2021-11-08 19:54:00,2021-11-08 19:46:00,2021-11-08 20:03:00,202111081946,2.527e-07,B2.5,GOES-16,1.733e-07,1.533e-04,2.462e-04,,,,,,,,,1,0,
2021-11-08 22:51:00,2021-11-08 22:45:00,2021-11-08 22:53:00,202111082245,3.647e-07,B3.6,GOES-16,1.712e-07,1.484e-04,1.607e-04,,,,,,,,,1,0,
2021-11-09 02:14:00,2021-11-09 01:54:00,2021-11-09 02:27:00,202111090154,5.911e-07,B5.9,GOES-16,1.864e-07,5.120e-04,7.983e-04,301.0,25.0,LEA,,,,,,1,0,2895
2021-11-09 07:49:00,2021-11-09 07:40:00,2021-11-09 07:53:00,202111090740,2.033e-07,B2.0,GOES-16,1.329e-07,1.337e-04,1.530e-04,,,,,,,,,1,0,
2021-11-09 17:02:00,2021-11-09 15:48:00,2021-11-09 17:36:00,202111091548,2.021e-05,M2.0,GOES-16,2.293e-07,2.785e-02,5.663e-02,,,,,,945.14825,300.5085,GOES-16_XRS,1,0,
2021-11-10 04:14:00,2021-11-10 04:06:00,2021-11-10 04:21:00,202111100406,4.825e-07,B4.8,GOES-16,3.525e-07,3.089e-04,4.364e-04,,,,,,,,,1,0,
2021-11-10 06:32:00,2021-11-10 06:26:00,2021-11-10 06:38:00,202111100626,3.554e-07,B3.5,GOES-16,2.516e-07,1.823e-04,2.549e-04,,,,,,,,,1,0,
2021-11-10 13:11:00,2021-11-10 13:02:00,2021-11-10 13:17:00,202111101302,3.012e-07,B3.0,GOES-16,2.058e-07,2.029e-04,2.651e-04,,,,,,,,,1,0,
2021-11-10 14:16:00,2021-11-10 14:10:00,2021-11-10 14:23:00,202111101410,2.193e-07,B2.1,GOES-16,1.514e-07,1.164e-04,1.738e-04,,,,,,,,,1,0,
2021-11-10 16:41:00,2021-11-10 16:28:00,2021-11-10 16:45:00,202111101628,2.204e-07,B2.2,GOES-16,1.393e-07,1.900e-04,2.109e-04,,,,,,,,,1,0,
2021-11-10 17:51:00,2021-11-10 17:45:00,,202111101745,1.821e-07,B1.8,GOES-16,1.354e-07,9.799e-05,,,,,,,,,,1,0,
2021-11-10 18:03:00,2021-11-10 17:55:00,2021-11-10 18:09:00,202111101755,3.488e-07,B3.4,GOES-16,1.708e-07,1.954e-04,2.578e-04,,,,,,,,,2,0,
2021-11-10 19:06:00,2021-11-10 18:59:00,2021-11-10 19:11:00,202111101859,2.148e-07,B2.1,GOES-16,1.477e-07,1.225e-04,1.541e-04,,,,,,,,,1,0,
2021-11-10 20:37:00,2021-11-10 20:27:00,2021-11-10 20:45:00,202111102027,2.162e-07,B2.1,GOES-16,1.294e-07,1.530e-04,2.169e-04,,,,,,,,,1,0,
2021-11-10 22:54:00,2021-11-10 22:47:00,2021-11-10 23:03:00,202111102247,1.809e-07,B1.8,GOES-16,1.260e-07,1.012e-04,1.666e-04,,,,,,,,,1,0,
2021-11-11 03:44:00,2021-11-11 03:39:00,2021-11-11 03:47:00,202111110339,1.828e-07,B1.8,GOES-16,1.222e-07,8.147e-05,8.980e-05,,,,,,,,,1,0,
2021-11-11 03:55:00,2021-11-11 03:50:00,2021-11-11 04:00:00,202111110350,2.365e-07,B2.3,GOES-16,1.308e-07,1.050e-04,1.379e-04,,,,,,,,,1,0,
2021-11-11 04:24:00,2021-11-11 04:13:00,2021-11-11 04:29:00,202111110413,3.844e-07,B3.8,GOES-16,1.404e-07,2.255e-04,2.729e-04,,,,,,,,,1,0,
2021-11-11 09:08:00,2021-11-11 08:59:00,2021-11-11 09:13:00,202111110859,1.766e-07,B1.7,GOES-16,1.180e-07,1.131e-04,1.392e-04,,,,,,,,,1,0,
2021-11-11 15:30:00,2021-11-11 15:19:00,2021-11-11 15:37:00,202111111519,1.536e-07,B1.5,GOES-16,1.043e-07,1.195e-04,1.583e-04,,,,,,,,,1,0,
2021-11-11 18:28:00,2021-11-11 18:06:00,2021-11-11 18:37:00,202111111806,4.353e-07,B4.3,GOES-16,1.220e-07,3.708e-04,5.021e-04,,,,,,,,,1,0,
2021-11-11 22:28:00,2021-11-11 22:17:00,2021-11-11 22:43:00,202111112217,1.730e-07,B1.7,GOES-16,1.025e-07,1.275e-04,2.469e-04,,,,,,,,,1,0,
2021-11-12 23:01:00,2021-11-12 22:24:00,2021-11-12 23:33:00,202111122224,6.572e-07,B6.5,GOES-16,1.480e-07,8.815e-04,1.783e-03,,,,,,,,,1,0,
2021-11-13 06:03:00,2021-11-13 05:54:00,2021-11-13 06:07:00,202111130554,1.606e-07,B1.6,GOES-16,8.552e-08,9.541e-05,1.094e-04,,,,,,,,,1,0,
2021-11-13 08:43:00,2021-11-13 08:33:00,2021-11-13 08:46:00,202111130833,1.252e-06,C1.2,GOES-16,9.726e-08,4.163e-04,4.364e-04,26.0,-28.0,LEA,22.968102,-27.940695,335.39868,-497.21777,GOES-16_XRS,1,0,2894
2021-11-13 15:06:00,2021-11-13 14:54:00,2021-11-13 15:18:00,202111131454,1.658e-07,B1.6,GOES-16,8.848e-08,1.285e-04,2.105e-04,,,,,,,,,1,0,
2021-11-14 12:31:00,2021-11-14 12:24:00,2021-11-14 12:35:00,202111141224,1.227e-07,B1.2,GOES-16,6.141e-08,5.702e-05,6.740e-05,,,,,,,,,1,0,
2021-11-14 18:45:00,2021-11-14 18:31:00,2021-11-14 18:52:00,202111141831,1.722e-07,B1.7,GOES-16,6.875e-08,1.255e-04,1.637e-04,,,,,,,,,1,0,
2021-11-15 07:13:00,2021-11-15 07:10:00,2021-11-15 07:15:00,202111150710,1.221e-07,B1.2,GOES-16,8.137e-08,4.321e-05,4.834e-05,,,,,,,,,1,0,
2021-11-15 10:05:00,2021-11-15 09:55:00,2021-11-15 10:11:00,202111150955,2.665e-07,B2.6,GOES-16,7.482e-08,1.380e-04,1.798e-04,,,,,,,,,1,0,
2021-11-16 07:14:00,2021-11-16 07:07:00,,202111160707,1.098e-07,B1.0,GOES-16,7.879e-08,6.290e-05,,,,,,,,,,1,0,
2021-11-16 07:33:00,2021-11-16 07:16:00,,202111160716,1.866e-07,B1.8,GOES-16,1.059e-07,1.754e-04,,,,,,,,,,2,0,
2021-11-16 10:54:00,2021-11-16 10:45:00,2021-11-16 10:58:00,202111161045,1.398e-07,B1.3,GOES-16,7.866e-08,8.365e-05,9.612e-05,,,,,,,,,1,0,
2021-11-16 12:18:00,2021-11-16 12:07:00,2021-11-16 12:22:00,202111161207,1.472e-07,B1.4,GOES-16,7.754e-08,9.524e-05,1.080e-04,,,,,,,,,1,0,
2021-11-16 15:03:00,2021-11-16 14:50:00,2021-11-16 15:06:00,202111161450,1.781e-07,B1.7,GOES-16,7.404e-08,1.214e-04,1.282e-04,,,,,,,,,1,0,
2021-11-16 15:33:00,2021-11-16 15:26:00,2021-11-16 15:37:00,202111161526,1.349e-07,B1.3,GOES-16,8.846e-08,7.148e-05,8.440e-05,,,,,,,,,1,0,
2021-11-16 16:37:00,2021-11-16 16:30:00,2021-11-16 16:41:00,202111161630,1.765e-07,B1.7,GOES-16,8.461e-08,8.197e-05,9.657e-05,,,,,,,,,1,0,
2021-11-16 17:27:00,2021-11-16 17:20:00,2021-11-16 17:35:00,202111161720,1.151e-07,B1.1,GOES-16,8.173e-08,6.551e-05,1.021e-04,,,,,,,,,1,0,
2021-11-16 17:46:00,2021-11-16 17:38:00,2021-11-16 17:55:00,202111161738,2.352e-07,B2.3,GOES-16,8.991e-08,1.146e-04,1.861e-04,,,,,,,,,1,0,
2021-11-16 19:02:00,2021-11-16 18:47:00,2021-11-16 19:22:00,202111161847,2.452e-07,B2.4,GOES-16,1.120e-07,2.029e-04,4.070e-04,,,,,,,,,1,0,
2021-11-16 21:24:00,2021-11-16 21:15:00,2021-11-16 21:31:00,202111162115,1.931e-07,B1.9,GOES-16,1.067e-07,1.152e-04,1.606e-04,,,,,,,,,1,0,
2021-11-17 03:52:00,2021-11-17 03:37:00,2021-11-17 04:04:00,202111170337,1.433e-07,B1.4,GOES-16,6.702e-08,1.251e-04,1.951e-04,,,,,,,,,1,0,
2021-11-17 04:53:00,2021-11-17 04:49:00,2021-11-17 05:00:00,202111170449,2.655e-07,B2.6,GOES-16,6.677e-08,9.054e-05,1.415e-04,303.0,16.0,LEA,,,,,,1,0,2897
2021-11-17 06:13:00,2021-11-17 06:07:00,2021-11-17 06:25:00,202111170607,1.025e-07,B1.0,GOES-16,6.841e-08,5.402e-05,1.064e-04,,,,,,,,,1,0,
2021-11-17 08:46:00,2021-11-17 08:38:00,,202111170838,1.338e-07,B1.3,GOES-16,8.635e-08,7.808e-05,,,,,,,,,,1,0,
2021-11-17 08:57:00,2021-11-17 08:50:00,2021-11-17 09:02:00,202111170850,1.771e-07,B1.7,GOES-16,1.188e-07,9.863e-05,1.244e-04,,,,,,,,,2,0,
2021-11-17 15:05:00,2021-11-17 15:00:00,2021-11-17 15:07:00,202111171500,2.642e-07,B2.6,GOES-16,4.585e-08,4.599e-05,4.853e-05,,,,,,,,,1,0,
2021-11-18 15:46:00,2021-11-18 15:34:00,2021-11-18 16:04:00,202111181534,1.656e-07,B1.6,GOES-16,4.393e-08,1.081e-04,2.299e-04,,,,,,,,,1,0,
2021-11-23 02:42:00,2021-11-23 02:36:00,2021-11-23 02:45:00,202111230236,1.294e-07,B1.2,GOES-16,4.563e-08,4.448e-05,4.839e-05,,,,,,,,,1,0,
2021-11-23 19:37:00,2021-11-23 19:28:00,2021-11-23 19:43:00,202111231928,1.188e-07,B1.1,GOES-17,7.647e-08,7.660e-05,1.002e-04,,,,,,,,,1,0,
2021-11-24 16:30:00,2021-11-24 16:19:00,2021-11-24 16:39:00,202111241619,1.711e-07,B1.7,GOES-17,9.942e-08,1.222e-04,1.812e-04,,,,,,,,,1,0,
2021-11-24 20:33:00,2021-11-24 20:25:00,2021-11-24 20:38:00,202111242025,1.464e-07,B1.4,GOES-17,9.662e-08,8.447e-05,1.058e-04,,,,,,,,,1,0,
2021-11-24 21:03:00,2021-11-24 20:58:00,2021-11-24 21:10:00,202111242058,1.887e-07,B1.8,GOES-17,9.443e-08,8.071e-05,1.247e-04,,,,,,,,,1,0,
2021-11-24 22:47:00,2021-11-24 22:38:00,2021-11-24 23:02:00,202111242238,1.129e-07,B1.1,GOES-17,7.698e-08,7.635e-05,1.544e-04,,,,,,,,,1,0,
2021-11-25 03:42:00,2021-11-25 03:33:00,2021-11-25 03:47:00,202111250333,1.475e-07,B1.4,GOES-16,6.657e-08,7.751e-05,9.617e-05,,,,,,,,,1,0,
2021-11-25 05:20:00,2021-11-25 05:16:00,2021-11-25 05:24:00,202111250516,1.086e-07,B1.0,GOES-16,5.661e-08,3.937e-05,4.880e-05,,,,,,,,,1,0,
2021-11-26 08:07:00,2021-11-26 08:00:00,2021-11-26 08:09:00,202111260800,1.509e-07,B1.5,GOES-16,1.056e-07,8.075e-05,8.780e-05,,,,,,,,,1,0,
2021-11-26 10:40:00,2021-11-26 10:25:00,,202111261025,3.825e-07,B3.8,GOES-16,2.140e-07,3.459e-04,,,,,,,,,,1,0,
2021-11-26 10:50:00,2021-11-26 10:45:00,2021-11-26 10:53:00,202111261045,5.110e-07,B5.1,GOES-16,3.332e-07,2.276e-04,2.489e-04,,,,,,,,,2,0,
2021-11-26 12:13:00,2021-11-26 12:08:00,2021-11-26 12:17:00,202111261208,2.237e-07,B2.2,GOES-16,1.517e-07,1.031e-04,1.250e-04,,,,,,,,,1,0,
2021-11-26 12:41:00,2021-11-26 12:33:00,2021-11-26 12:46:00,202111261233,2.447e-07,B2.4,GOES-16,1.699e-07,1.496e-04,1.860e-04,,,,,,,,,1,0,
2021-11-26 13:26:00,2021-11-26 13:20:00,2021-11-26 13:29:00,202111261320,2.382e-07,B2.3,GOES-16,1.331e-07,1.023e-04,1.114e-04,,,,,,,,,1,0,
2021-11-26 13:42:00,2021-11-26 13:36:00,2021-11-26 13:51:00,202111261336,2.393e-07,B2.3,GOES-16,1.297e-07,1.092e-04,1.886e-04,,,,,,,,,1,0,
2021-11-26 14:37:00,2021-11-26 14:23:00,,202111261423,3.901e-07,B3.9,GOES-16,2.122e-07,3.310e-04,,,,,,,,,,1,0,
2021-11-26 14:59:00,2021-11-26 14:44:00,2021-11-26 15:05:00,202111261444,4.025e-07,B4.0,GOES-16,3.167e-07,4.242e-04,5.102e-04,,,,,,,,,2,0,
2021-11-26 20:21:00,2021-11-26 20:10:00,2021-11-26 20:34:00,202111262010,2.556e-07,B2.5,GOES-16,1.753e-07,2.002e-04,3.499e-04,,,,,,,,,1,0,
2021-11-26 23:17:00,2021-11-26 23:10:00,2021-11-26 23:20:00,202111262310,1.662e-07,B1.6,GOES-16,1.103e-07,8.989e-05,9.752e-05,,,,,,,,,1,0,
2021-11-27 00:25:00,2021-11-27 00:14:00,2021-11-27 00:39:00,202111270014,1.964e-07,B1.9,GOES-16,1.338e-07,1.545e-04,2.813e-04,,,,,,,,,1,0,
2021-11-27 01:19:00,2021-11-27 01:14:00,2021-11-27 01:25:00,202111270114,1.986e-07,B1.9,GOES-16,1.442e-07,9.570e-05,1.363e-04,,,,,,,,,1,0,
2021-11-27 03:54:00,2021-11-27 03:38:00,2021-11-27 04:11:00,202111270338,2.961e-07,B2.9,GOES-16,1.593e-07,2.840e-04,5.085e-04,,,,,,,,,1,0,
2021-11-27 08:47:00,2021-11-27 08:32:00,2021-11-27 08:59:00,202111270832,3.144e-07,B3.1,GOES-16,1.378e-07,2.556e-04,4.111e-04,,,,,,,,,1,0,
2021-11-27 09:37:00,2021-11-27 09:28:00,2021-11-27 09:43:00,202111270928,2.494e-07,B2.4,GOES-16,1.714e-07,1.649e-04,2.154e-04,,,,,,,,,1,0,
2021-11-27 16:22:00,2021-11-27 16:18:00,2021-11-27 16:26:00,202111271618,1.847e-07,B1.8,GOES-16,1.260e-07,7.510e-05,9.328e-05,,,,,,,,,1,0,
2021-11-27 19:52:00,2021-11-27 19:41:00,2021-11-27 19:56:00,202111271941,2.855e-07,B2.8,GOES-16,1.836e-07,2.135e-04,2.409e-04,,,,,,,,,1,0,
2021-11-27 23:30:00,2021-11-27 23:16:00,2021-11-27 23:53:00,202111272316,3.882e-07,B3.8,GOES-16,1.461e-07,2.887e-04,6.760e-04,,,,,,,,,1,0,
2021-11-28 03:41:00,2021-11-28 03:34:00,2021-11-28 03:46:00,202111280334,2.209e-07,B2.2,GOES-16,1.641e-07,1.281e-04,1.622e-04,,,,,,,,,1,0,
2021-11-28 07:55:00,2021-11-28 07:47:00,,202111280747,4.130e-07,B4.1,GOES-16,2.451e-07,2.252e-04,,,,,,,,,,1,0,
2021-11-28 08:04:00,2021-11-28 08:00:00,,202111280800,4.301e-07,B4.3,GOES-16,3.378e-07,1.904e-04,,,,,,,,,,2,0,
2021-11-28 08:59:00,2021-11-28 08:49:00,2021-11-28 09:13:00,202111280849,8.489e-07,B8.4,GOES-16,3.510e-07,4.772e-04,9.697e-04,,,,,,,,,1,0,
2021-11-28 09:25:00,2021-11-28 09:18:00,2021-11-28 09:31:00,202111280918,6.958e-07,B6.9,GOES-16,5.014e-07,4.105e-04,5.511e-04,,,,,,,,,1,0,
2021-11-28 10:16:00,2021-11-28 10:04:00,2021-11-28 10:21:00,202111281004,6.298e-07,B6.2,GOES-16,3.633e-07,4.766e-04,5.636e-04,,,,,,,,,1,0,
2021-11-28 13:38:00,2021-11-28 13:26:00,2021-11-28 13:46:00,202111281326,6.336e-07,B6.3,GOES-16,1.899e-07,3.959e-04,5.574e-04,,,,,,,,,1,0,
2021-11-28 16:36:00,2021-11-28 16:30:00,2021-11-28 16:42:00,202111281630,3.299e-07,B3.2,GOES-16,2.061e-07,1.624e-04,2.265e-04,,,,,,,,,1,0,
2021-11-28 18:26:00,2021-11-28 18:20:00,2021-11-28 18:39:00,202111281820,5.286e-07,B5.2,GOES-16,1.944e-07,2.257e-04,4.857e-04,,,,,,,,,1,0,
2021-11-28 20:59:00,2021-11-28 20:52:00,2021-11-28 21:01:00,202111282052,3.055e-07,B3.0,GOES-16,2.026e-07,1.555e-04,1.687e-04,,,,,,,,,1,0,
2021-11-28 22:45:00,2021-11-28 22:40:00,2021-11-28 22:50:00,202111282240,3.560e-07,B3.5,GOES-16,1.991e-07,1.573e-04,2.053e-04,,,,,,,,,1,0,
2021-11-29 00:12:00,2021-11-29 00:01:00,2021-11-29 00:30:00,202111290001,5.432e-07,B5.4,GOES-16,2.614e-07,3.567e-04,8.071e-04,,,,,,,,,1,0,
2021-11-29 02:00:00,2021-11-29 01:48:00,2021-11-29 02:04:00,202111290148,3.712e-07,B3.7,GOES-16,1.696e-07,2.594e-04,2.910e-04,,,,,,,,,1,0,
2021-11-29 12:54:00,2021-11-29 12:46:00,2021-11-29 13:00:00,202111291246,2.862e-07,B2.8,GOES-16,1.804e-07,1.608e-04,2.160e-04,,,,,,,,,1,0,
2021-11-29 13:11:00,2021-11-29 13:02:00,2021-11-29 13:17:00,202111291302,4.641e-07,B4.6,GOES-16,2.144e-07,2.662e-04,3.464e-04,,,,,,,,,1,0,
2021-11-29 13:55:00,2021-11-29 13:49:00,2021-11-29 14:01:00,202111291349,2.876e-07,B2.8,GOES-16,1.690e-07,1.388e-04,1.924e-04,,,,,,,,,1,0,
2021-11-30 00:20:00,2021-11-30 00:12:00,2021-11-30 00:32:00,202111300012,3.095e-07,B3.0,GOES-16,1.999e-07,1.842e-04,3.468e-04,,,,,,,,,1,0,
2021-11-30 02:58:00,2021-11-30 02:53:00,2021-11-30 03:18:00,202111300253,3.179e-07,B3.1,GOES-16,1.339e-07,1.349e-04,4.081e-04,,,,,,,,,1,0,
2021-11-30 06:29:00,2021-11-30 06:21:00,,202111300621,2.211e-07,B2.2,GOES-16,1.592e-07,1.393e-04,,,,,,,,,,1,0,
2021-11-30 06:41:00,2021-11-30 06:33:00,2021-11-30 06:44:00,202111300633,2.359e-07,B2.3,GOES-16,2.176e-07,1.630e-04,1.759e-04,,,,,,,,,2,0,
2021-12-01 13:42:00,2021-12-01 13:36:00,2021-12-01 13:50:00,202112011336,1.148e-07,B1.1,GOES-16,8.246e-08,5.749e-05,9.496e-05,,,,,,,,,1,0,
2021-12-01 15:27:00,2021-12-01 15:20:00,2021-12-01 15:31:00,202112011520,1.303e-07,B1.3,GOES-16,9.240e-08,7.231e-05,8.513e-05,,,,,,,,,1,0,
2021-12-01 22:56:00,2021-12-01 22:50:00,,202112012250,1.772e-07,B1.7,GOES-17,1.257e-07,9.561e-05,,,,,,,,,,1,0,
2021-12-01 23:01:00,2021-12-01 22:51:00,,202112012251,1.828e-07,B1.8,GOES-16,1.291e-07,1.415e-04,,,,,,,,,,1,0,
2021-12-01 23:12:00,2021-12-01 23:04:00,2021-12-01 23:18:00,202112012304,2.833e-07,B2.8,GOES-16,1.759e-07,1.664e-04,2.222e-04,,,,,,,,,2,0,
2021-12-02 12:44:00,2021-12-02 12:37:00,2021-12-02 12:47:00,202112021237,2.286e-07,B2.2,GOES-16,1.659e-07,1.288e-04,1.402e-04,,,,,,,,,1,0,
2021-12-02 13:51:00,2021-12-02 13:43:00,2021-12-02 13:56:00,202112021343,1.430e-07,B1.4,GOES-16,9.774e-08,8.605e-05,1.071e-04,,,,,,,,,1,0,
2021-12-02 14:51:00,2021-12-02 14:39:00,2021-12-02 15:00:00,202112021439,1.908e-07,B1.9,GOES-16,6.975e-08,1.213e-04,1.799e-04,,,,,,,,,1,0,
2021-12-03 02:56:00,2021-12-03 02:50:00,2021-12-03 03:02:00,202112030250,3.014e-07,B3.0,GOES-16,1.758e-07,1.427e-04,2.002e-04,,,,,,,,,1,0,
2021-12-03 05:41:00,2021-12-03 05:34:00,2021-12-03 05:53:00,202112030534,1.714e-07,B1.7,GOES-16,1.210e-07,1.003e-04,1.936e-04,,,,,,,,,1,0,
2021-12-03 21:16:00,2021-12-03 20:55:00,,202112032055,3.802e-07,B3.8,GOES-16,1.578e-07,4.294e-04,,,,,,,,,,1,0,
2021-12-03 21:41:00,2021-12-03 21:36:00,2021-12-03 21:46:00,202112032136,3.559e-07,B3.5,GOES-16,3.365e-07,1.873e-04,2.497e-04,,,,,,,,,2,0,
2021-12-04 03:29:00,2021-12-04 03:22:00,2021-12-04 03:35:00,202112040322,3.151e-07,B3.1,GOES-16,2.309e-07,1.820e-04,2.469e-04,,,,,,,,,1,0,
