flare_id,flare_class,flare_time,flare_intensity,duration_min,active_region,Kp_max_48h,Dst_min_48h,storm_level,severity,correlation_status,event_name,geomagnetic_response
202407300120,M1.2,2024-07-30 01:25:00,1.2e-05,20.0,,5.333,-21.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -21.0 nT)"
202407300616,M1.5,2024-07-30 06:29:00,1.5000000000000002e-05,29.0,3766.0,5.333,-21.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.5 Solar Flare (AR 3766),"G1 (Minor Storm) (Kp max: 5.3, Dst min: -21.0 nT)"
202407301612,M1.5,2024-07-30 16:28:00,1.5000000000000002e-05,29.0,3766.0,5.333,-21.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.5 Solar Flare (AR 3766),"G1 (Minor Storm) (Kp max: 5.3, Dst min: -21.0 nT)"
202407301910,M1.9,2024-07-30 19:20:00,1.9e-05,14.0,,5.333,-21.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.9 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -21.0 nT)"
202407301925,M9.5,2024-07-30 19:38:00,9.5e-05,38.0,,5.333,-21.0,G1 (Minor Storm),Moderate,Moderate Correlation,M9.5 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -21.0 nT)"
202407310143,M1.9,2024-07-31 01:50:00,1.9e-05,10.0,,5.333,-21.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.9 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -21.0 nT)"
202407310507,M4.7,2024-07-31 05:23:00,4.7e-05,30.0,3774.0,5.333,-14.0,G1 (Minor Storm),Moderate,Moderate Correlation,M4.7 Solar Flare (AR 3774),"G1 (Minor Storm) (Kp max: 5.3, Dst min: -14.0 nT)"
202407310628,M7.7,2024-07-31 06:46:00,7.7e-05,29.0,,5.333,-14.0,G1 (Minor Storm),Moderate,Moderate Correlation,M7.7 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -14.0 nT)"
202407311247,M6.0,2024-07-31 13:05:00,6.000000000000001e-05,20.0,3772.0,5.333,0.6666666666666665,G1 (Minor Storm),Moderate,Moderate Correlation,M6.0 Solar Flare (AR 3772),"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.7 nT)"
202407311326,M4.4,2024-07-31 13:32:00,4.4000000000000006e-05,10.0,,5.333,0.6666666666666665,G1 (Minor Storm),Moderate,Moderate Correlation,M4.4 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.7 nT)"
202407311610,M1.4,2024-07-31 16:31:00,1.4e-05,30.0,,5.333,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.4 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.0 nT)"
202407311807,M5.4,2024-07-31 18:37:00,5.4000000000000005e-05,49.0,3768.0,5.333,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M5.4 Solar Flare (AR 3768),"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.0 nT)"
202407312136,M1.2,2024-07-31 21:55:00,1.2e-05,33.0,3767.0,5.333,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare (AR 3767),"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.0 nT)"
202407312243,M1.0,2024-07-31 22:50:00,1e-05,15.0,,5.333,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.0 nT)"
202408010050,M1.2,2024-08-01 00:58:00,1.2e-05,12.0,,5.333,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.0 nT)"
202408010147,M6.3,2024-08-01 01:50:00,6.3e-05,6.0,,5.333,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M6.3 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: 0.0 nT)"
202408010258,M1.2,2024-08-01 03:06:00,1.2e-05,15.0,,4.333,0.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.3, Dst min: 0.0 nT)"
202408010359,M1.9,2024-08-01 04:09:00,1.9e-05,23.0,,4.333,-2.0,No Storm,Low,No Significant Response,M1.9 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -2.0 nT)"
202408010435,M4.0,2024-08-01 04:41:00,4e-05,8.0,,4.333,-2.0,No Storm,Low,No Significant Response,M4.0 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -2.0 nT)"
202408010552,M1.5,2024-08-01 05:56:00,1.5000000000000002e-05,7.0,,4.333,-2.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -2.0 nT)"
202408010623,M8.2,2024-08-01 07:09:00,8.2e-05,75.0,3768.0,3.333,-2.0,No Storm,Low,No Significant Response,M8.2 Solar Flare (AR 3768),"No Storm (Kp max: 3.3, Dst min: -2.0 nT)"
202408011109,M4.1,2024-08-01 11:37:00,4.1e-05,20.0,3768.0,3.0,-2.0,No Storm,Low,No Significant Response,M4.1 Solar Flare (AR 3768),"No Storm (Kp max: 3.0, Dst min: -2.0 nT)"
202408011141,M4.1,2024-08-01 11:47:00,4.1e-05,8.0,,3.0,-2.0,No Storm,Low,No Significant Response,M4.1 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -2.0 nT)"
202408011604,M1.0,2024-08-01 16:15:00,1e-05,14.0,3764.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3764),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408011633,M1.3,2024-08-01 16:37:00,1.3e-05,20.0,3765.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3765),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408011644,M1.6,2024-08-01 16:47:00,1.6000000000000003e-05,6.0,,2.667,-2.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408011722,M1.3,2024-08-01 17:29:00,1.3e-05,11.0,3774.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3774),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408012012,M1.2,2024-08-01 20:22:00,1.2e-05,19.0,3774.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3774),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408012300,M1.4,2024-08-01 23:08:00,1.4e-05,16.0,3772.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3772),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408020153,M1.0,2024-08-02 02:01:00,1e-05,14.0,,2.667,-2.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408020317,M1.1,2024-08-02 03:25:00,1.1e-05,13.0,,3.667,-2.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -2.0 nT)"
202408020353,M1.1,2024-08-02 03:58:00,1.1e-05,9.0,,3.667,-2.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -2.0 nT)"
202408020423,M7.4,2024-08-02 04:55:00,7.400000000000001e-05,71.0,,3.667,-12.0,No Storm,Low,No Significant Response,M7.4 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -12.0 nT)"
202408020751,M2.1,2024-08-02 07:59:00,2.1e-05,11.0,3765.0,4.333,-21.0,No Storm,Low,No Significant Response,M2.1 Solar Flare (AR 3765),"No Storm (Kp max: 4.3, Dst min: -21.0 nT)"
202408020908,M1.2,2024-08-02 09:16:00,1.2e-05,19.0,3772.0,4.333,-21.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3772),"No Storm (Kp max: 4.3, Dst min: -21.0 nT)"
202408020945,M1.6,2024-08-02 09:51:00,1.6000000000000003e-05,9.0,3766.0,4.333,-21.0,No Storm,Low,No Significant Response,M1.6 Solar Flare (AR 3766),"No Storm (Kp max: 4.3, Dst min: -21.0 nT)"
202408021228,M1.2,2024-08-02 12:33:00,1.2e-05,9.0,3773.0,6.667,-21.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.2 Solar Flare (AR 3773),"G2 (Moderate Storm) (Kp max: 6.7, Dst min: -21.0 nT)"
202408021344,M1.1,2024-08-02 13:50:00,1.1e-05,15.0,3775.0,6.667,-21.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.1 Solar Flare (AR 3775),"G2 (Moderate Storm) (Kp max: 6.7, Dst min: -21.0 nT)"
202408021521,M1.5,2024-08-02 15:30:00,1.5000000000000002e-05,13.0,3766.0,7.0,-24.5625,G3 (Strong Storm),Severe,Strong Correlation,M1.5 Solar Flare (AR 3766),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -24.6 nT)"
202408022341,M1.3,2024-08-02 23:58:00,1.3e-05,20.0,,7.0,-48.0625,G3 (Strong Storm),Severe,Strong Correlation,M1.3 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -48.1 nT)"
202408030022,M1.0,2024-08-03 00:27:00,1e-05,9.0,3777.0,7.0,-51.0,G3 (Strong Storm),Severe,Strong Correlation,M1.0 Solar Flare (AR 3777),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -51.0 nT)"
202408030445,M1.5,2024-08-03 04:59:00,1.5000000000000002e-05,19.0,3770.0,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.5 Solar Flare (AR 3770),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408031326,M1.8,2024-08-03 13:43:00,1.8e-05,28.0,3774.0,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.8 Solar Flare (AR 3774),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408031649,M2.8,2024-08-03 16:54:00,2.8e-05,7.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M2.8 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408031713,M1.9,2024-08-03 17:26:00,1.9e-05,20.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.9 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408031829,M7.3,2024-08-03 18:39:00,7.3e-05,14.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M7.3 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408031917,M5.4,2024-08-03 19:30:00,5.4000000000000005e-05,25.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M5.4 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408040145,M1.4,2024-08-04 01:59:00,1.4e-05,31.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.4 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408040935,M1.2,2024-08-04 09:44:00,1.2e-05,20.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.2 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408040948,M1.1,2024-08-04 10:01:00,1.1e-05,20.0,,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.1 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408041027,M1.9,2024-08-04 10:50:00,1.9e-05,56.0,3781.0,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M1.9 Solar Flare (AR 3781),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408041511,M2.2,2024-08-04 15:15:00,2.2000000000000003e-05,7.0,3780.0,7.0,-54.0,G3 (Strong Storm),Severe,Strong Correlation,M2.2 Solar Flare (AR 3780),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -54.0 nT)"
202408042204,M1.0,2024-08-04 22:11:00,1e-05,10.0,3780.0,4.0,-54.0,No Storm,Moderate,Moderate Correlation,M1.0 Solar Flare (AR 3780),"No Storm (Kp max: 4.0, Dst min: -54.0 nT)"
202408050222,M1.1,2024-08-05 02:31:00,1.1e-05,12.0,3780.0,3.0,-54.0,No Storm,Moderate,Moderate Correlation,M1.1 Solar Flare (AR 3780),"No Storm (Kp max: 3.0, Dst min: -54.0 nT)"
202408050513,M6.1,2024-08-05 05:23:00,6.1e-05,13.0,3780.0,3.0,-46.0,No Storm,Low,No Significant Response,M6.1 Solar Flare (AR 3780),"No Storm (Kp max: 3.0, Dst min: -46.0 nT)"
202408050949,M1.7,2024-08-05 10:01:00,1.7e-05,19.0,,2.0,-15.0,No Storm,Low,No Significant Response,M1.7 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -15.0 nT)"
202408051324,X1.7,2024-08-05 13:40:00,0.00017,29.0,3767.0,2.0,-15.0,No Storm,Low,No Significant Response,X1.7 Solar Flare (AR 3767),"No Storm (Kp max: 2.0, Dst min: -15.0 nT)"
202408051518,X1.1,2024-08-05 15:27:00,0.00011,13.0,3780.0,2.0,-15.0,No Storm,Low,No Significant Response,X1.1 Solar Flare (AR 3780),"No Storm (Kp max: 2.0, Dst min: -15.0 nT)"
202408051756,M1.0,2024-08-05 18:02:00,1e-05,12.0,,2.0,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -15.0 nT)"
202408051820,M1.2,2024-08-05 18:37:00,1.2e-05,21.0,3780.0,2.0,-15.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3780),"No Storm (Kp max: 2.0, Dst min: -15.0 nT)"
202408060250,M1.1,2024-08-06 03:03:00,1.1e-05,17.0,,2.667,-15.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -15.0 nT)"
202408070221,M1.8,2024-08-07 02:30:00,1.8e-05,16.0,3774.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.8 Solar Flare (AR 3774),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408070452,M1.1,2024-08-07 04:57:00,1.1e-05,7.0,3781.0,2.667,-2.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3781),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408071330,M4.5,2024-08-07 13:50:00,4.5e-05,27.0,,2.667,-2.0,No Storm,Low,No Significant Response,M4.5 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408071831,M5.0,2024-08-07 18:54:00,5e-05,36.0,3777.0,2.667,-2.0,No Storm,Low,No Significant Response,M5.0 Solar Flare (AR 3777),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408080049,M2.1,2024-08-08 01:06:00,2.1e-05,25.0,3777.0,2.667,-2.0,No Storm,Low,No Significant Response,M2.1 Solar Flare (AR 3777),"No Storm (Kp max: 2.7, Dst min: -2.0 nT)"
202408081126,M1.6,2024-08-08 11:42:00,1.6000000000000003e-05,24.0,3777.0,2.0,0.0,No Storm,Low,No Significant Response,M1.6 Solar Flare (AR 3777),"No Storm (Kp max: 2.0, Dst min: 0.0 nT)"
202408081256,M1.0,2024-08-08 13:00:00,1e-05,7.0,3781.0,2.333,0.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3781),"No Storm (Kp max: 2.3, Dst min: 0.0 nT)"
202408081336,M1.5,2024-08-08 13:43:00,1.5000000000000002e-05,15.0,3777.0,2.333,0.0,No Storm,Low,No Significant Response,M1.5 Solar Flare (AR 3777),"No Storm (Kp max: 2.3, Dst min: 0.0 nT)"
202408081901,X1.2,2024-08-08 19:35:00,0.00012,56.0,3777.0,2.333,1.0,No Storm,Low,No Significant Response,X1.2 Solar Flare (AR 3777),"No Storm (Kp max: 2.3, Dst min: 1.0 nT)"
202408082246,M1.2,2024-08-08 22:51:00,1.2e-05,9.0,,2.333,1.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 2.3, Dst min: 1.0 nT)"
202408091156,M1.4,2024-08-09 12:06:00,1.4e-05,16.0,3780.0,5.0,0.5,G1 (Minor Storm),Moderate,Moderate Correlation,M1.4 Solar Flare (AR 3780),"G1 (Minor Storm) (Kp max: 5.0, Dst min: 0.5 nT)"
202408091238,M1.0,2024-08-09 12:43:00,1e-05,20.0,3781.0,5.0,0.5,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare (AR 3781),"G1 (Minor Storm) (Kp max: 5.0, Dst min: 0.5 nT)"
202408091251,M1.0,2024-08-09 12:59:00,1e-05,10.0,,5.0,0.5,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: 0.5 nT)"
202408092027,M1.0,2024-08-09 20:37:00,1e-05,32.0,3779.0,5.0,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare (AR 3779),"G1 (Minor Storm) (Kp max: 5.0, Dst min: 0.0 nT)"
202408092110,M4.5,2024-08-09 21:23:00,4.5e-05,39.0,,5.0,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M4.5 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: 0.0 nT)"
202408092343,M1.1,2024-08-09 23:50:00,1.1e-05,11.0,3780.0,5.0,0.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.1 Solar Flare (AR 3780),"G1 (Minor Storm) (Kp max: 5.0, Dst min: 0.0 nT)"
202408100052,M1.3,2024-08-10 01:02:00,1.3e-05,14.0,,6.667,-4.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.3 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.7, Dst min: -4.0 nT)"
202408100214,M5.3,2024-08-10 02:37:00,5.3e-05,37.0,3780.0,6.667,-8.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M5.3 Solar Flare (AR 3780),"G2 (Moderate Storm) (Kp max: 6.7, Dst min: -8.0 nT)"
202408100403,M1.6,2024-08-10 04:11:00,1.6000000000000003e-05,17.0,3780.0,7.0,-87.0,G3 (Strong Storm),Severe,Strong Correlation,M1.6 Solar Flare (AR 3780),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -87.0 nT)"
202408101511,M1.2,2024-08-10 15:16:00,1.2e-05,8.0,,8.0,-139.0,G4 (Severe Storm),Severe,Strong Correlation,M1.2 Solar Flare,"G4 (Severe Storm) (Kp max: 8.0, Dst min: -139.0 nT)"
202408110022,M1.0,2024-08-11 00:31:00,1e-05,23.0,,8.0,-139.0,G4 (Severe Storm),Severe,Strong Correlation,M1.0 Solar Flare,"G4 (Severe Storm) (Kp max: 8.0, Dst min: -139.0 nT)"
202408110523,M1.6,2024-08-11 05:28:00,1.6000000000000003e-05,13.0,3780.0,8.0,-139.0,G4 (Severe Storm),Severe,Strong Correlation,M1.6 Solar Flare (AR 3780),"G4 (Severe Storm) (Kp max: 8.0, Dst min: -139.0 nT)"
202408111957,M1.6,2024-08-11 20:18:00,1.6000000000000003e-05,38.0,3777.0,8.0,-139.0,G4 (Severe Storm),Severe,Strong Correlation,M1.6 Solar Flare (AR 3777),"G4 (Severe Storm) (Kp max: 8.0, Dst min: -139.0 nT)"
202408112340,M1.2,2024-08-11 23:58:00,1.2e-05,45.0,,8.0,-139.0,G4 (Severe Storm),Severe,Strong Correlation,M1.2 Solar Flare,"G4 (Severe Storm) (Kp max: 8.0, Dst min: -139.0 nT)"
202408122247,M1.2,2024-08-12 22:57:00,1.2e-05,16.0,,6.0,-103.0,G2 (Moderate Storm),Severe,Strong Correlation,M1.2 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.0, Dst min: -103.0 nT)"
202408131725,M1.0,2024-08-13 17:29:00,1e-05,8.0,3784.0,4.333,-60.0,No Storm,Moderate,Moderate Correlation,M1.0 Solar Flare (AR 3784),"No Storm (Kp max: 4.3, Dst min: -60.0 nT)"
202408132238,M1.3,2024-08-13 22:45:00,1.3e-05,18.0,,4.333,-60.0,No Storm,Moderate,Moderate Correlation,M1.3 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -60.0 nT)"
202408132326,M4.2,2024-08-13 23:44:00,4.2e-05,39.0,3784.0,4.333,-60.0,No Storm,Moderate,Moderate Correlation,M4.2 Solar Flare (AR 3784),"No Storm (Kp max: 4.3, Dst min: -60.0 nT)"
202408140333,M4.4,2024-08-14 04:02:00,4.4000000000000006e-05,53.0,,3.333,-42.0,No Storm,Low,No Significant Response,M4.4 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -42.0 nT)"
202408140600,X1.0,2024-08-14 06:40:00,0.0001,67.0,3784.0,3.0,-42.0,No Storm,Low,No Significant Response,X1.0 Solar Flare (AR 3784),"No Storm (Kp max: 3.0, Dst min: -42.0 nT)"
202408141316,M1.0,2024-08-14 13:24:00,1e-05,21.0,,3.0,-24.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -24.0 nT)"
202408141539,M5.3,2024-08-14 15:49:00,5.3e-05,17.0,3784.0,3.0,-24.0,No Storm,Low,No Significant Response,M5.3 Solar Flare (AR 3784),"No Storm (Kp max: 3.0, Dst min: -24.0 nT)"
202408150335,M1.1,2024-08-15 03:48:00,1.1e-05,20.0,3780.0,2.667,-24.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3780),"No Storm (Kp max: 2.7, Dst min: -24.0 nT)"
202408161313,M1.3,2024-08-16 13:24:00,1.3e-05,21.0,,6.333,-9.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.3 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -9.0 nT)"
202408171024,M1.6,2024-08-17 10:33:00,1.6000000000000003e-05,17.0,3784.0,6.333,-5.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.6 Solar Flare (AR 3784),"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -5.0 nT)"
202408171122,M1.1,2024-08-17 11:44:00,1.1e-05,33.0,3785.0,6.333,-5.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.1 Solar Flare (AR 3785),"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -5.0 nT)"
202408172137,M1.1,2024-08-17 21:48:00,1.1e-05,20.0,3790.0,5.333,-7.800000000000001,G1 (Minor Storm),Moderate,Moderate Correlation,M1.1 Solar Flare (AR 3790),"G1 (Minor Storm) (Kp max: 5.3, Dst min: -7.8 nT)"
202408172157,M1.4,2024-08-17 22:06:00,1.4e-05,16.0,,5.333,-12.2,G1 (Minor Storm),Moderate,Moderate Correlation,M1.4 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -12.2 nT)"
202408180150,M2.4,2024-08-18 02:04:00,2.4e-05,21.0,,3.667,-21.0,No Storm,Low,No Significant Response,M2.4 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -21.0 nT)"
202408180407,M1.1,2024-08-18 04:16:00,1.1e-05,23.0,,3.667,-21.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -21.0 nT)"
202408180715,M1.2,2024-08-18 07:30:00,1.2e-05,28.0,3784.0,3.667,-21.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3784),"No Storm (Kp max: 3.7, Dst min: -21.0 nT)"
202408182052,M1.3,2024-08-18 21:07:00,1.3e-05,29.0,,3.333,-21.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -21.0 nT)"
202408182346,M1.4,2024-08-19 00:00:00,1.4e-05,26.0,,3.333,-21.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -21.0 nT)"
202408190928,M1.3,2024-08-19 09:36:00,1.3e-05,11.0,3785.0,3.333,-21.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3785),"No Storm (Kp max: 3.3, Dst min: -21.0 nT)"
202408192141,M3.7,2024-08-19 21:52:00,3.7000000000000005e-05,20.0,3796.0,3.333,-21.0,No Storm,Low,No Significant Response,M3.7 Solar Flare (AR 3796),"No Storm (Kp max: 3.3, Dst min: -21.0 nT)"
202408200437,M1.2,2024-08-20 04:48:00,1.2e-05,16.0,,3.333,-21.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -21.0 nT)"
202408201706,M1.3,2024-08-20 17:08:00,1.3e-05,5.0,3785.0,3.333,-9.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3785),"No Storm (Kp max: 3.3, Dst min: -9.0 nT)"
202408210553,M1.1,2024-08-21 06:02:00,1.1e-05,17.0,3796.0,3.0,-9.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3796),"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202408212159,M5.1,2024-08-21 22:08:00,5.1e-05,17.0,3796.0,3.0,-9.0,No Storm,Low,No Significant Response,M5.1 Solar Flare (AR 3796),"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202408221032,M1.5,2024-08-22 10:39:00,1.5000000000000002e-05,14.0,3796.0,2.667,-8.0,No Storm,Low,No Significant Response,M1.5 Solar Flare (AR 3796),"No Storm (Kp max: 2.7, Dst min: -8.0 nT)"
202408230331,M3.4,2024-08-23 03:41:00,3.4e-05,13.0,,3.0,-12.0,No Storm,Low,No Significant Response,M3.4 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408230412,M1.0,2024-08-23 04:18:00,1e-05,11.0,3800.0,3.0,-12.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3800),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408231350,M1.7,2024-08-23 13:57:00,1.7e-05,19.0,3800.0,3.0,-12.0,No Storm,Low,No Significant Response,M1.7 Solar Flare (AR 3800),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408231452,M1.7,2024-08-23 15:05:00,1.7e-05,20.0,3801.0,3.0,-12.0,No Storm,Low,No Significant Response,M1.7 Solar Flare (AR 3801),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408231633,M1.1,2024-08-23 16:45:00,1.1e-05,26.0,3800.0,3.0,-12.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3800),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408231923,M1.1,2024-08-23 19:33:00,1.1e-05,20.0,3801.0,3.0,-12.0,No Storm,Low,No Significant Response,M1.1 Solar Flare (AR 3801),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408231939,M3.4,2024-08-23 19:44:00,3.4e-05,9.0,,3.0,-12.0,No Storm,Low,No Significant Response,M3.4 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408232008,M5.1,2024-08-23 20:12:00,5.1e-05,9.0,3800.0,3.0,-12.0,No Storm,Low,No Significant Response,M5.1 Solar Flare (AR 3800),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
202408240002,M1.6,2024-08-24 00:14:00,1.6000000000000003e-05,17.0,3796.0,3.0,-12.0,No Storm,Low,No Significant Response,M1.6 Solar Flare (AR 3796),"No Storm (Kp max: 3.0, Dst min: -12.0 nT)"
